244,208,154
244,207,155
244,208,155
244,208,155
244,207,154
244,207,154
245,205,154
244,204,153
245,205,154
245,205,154
245,205,154
245,205,154
246,206,155
247,207,157
247,207,156
247,206,157
247,206,156
246,206,156
247,206,157
246,206,157
246,206,157
245,205,154
245,205,154
245,205,154
246,205,156
246,206,156
246,205,155
245,205,154
245,205,154
245,204,155
244,204,152
244,204,152
245,204,154
244,204,152
244,204,154
245,204,154
245,205,155
246,206,155
246,206,156
246,207,156
245,209,156
245,209,157
245,210,158
246,211,158
246,211,159
238,196,140
236,199,135
236,201,135
236,201,136
236,201,136
237,202,137
238,202,138
239,203,138
240,204,140
240,205,141
240,206,142
241,206,146
242,206,147
241,206,148
242,206,150
243,206,153
243,206,154
243,207,154
244,207,154
243,207,154
244,208,154
245,206,154
244,205,153
244,204,153
245,204,154
245,205,153
245,205,155
246,206,155
247,207,156
247,207,157
247,207,157
247,207,157
247,207,156
247,206,157
247,206,157
246,206,156
246,205,154
245,205,155
245,205,154
246,206,156
247,206,156
246,206,155
246,205,156
246,205,155
246,205,155
245,205,153
245,205,154
245,205,154
245,205,154
245,205,154
245,205,154
246,205,155
246,206,156
247,207,156
246,208,156
245,209,157
246,210,157
246,211,158
246,211,159
246,210,161
237,196,142
235,200,135
236,201,135
237,202,137
237,202,137
237,202,137
238,203,138
239,204,139
240,205,141
240,205,141
240,206,142
241,206,142
242,206,146
241,206,147
242,206,146
242,206,151
242,206,152
243,206,153
243,206,153
243,206,154
243,207,154
244,206,154
244,206,154
245,205,154
245,204,154
245,204,153
245,205,155
246,206,155
247,207,156
247,207,156
247,207,156
161,104,97
140,98,95
247,206,155
247,206,156
246,206,157
246,205,155
246,205,156
246,205,156
246,206,155
247,206,156
246,205,155
246,205,156
246,205,155
246,205,155
246,205,155
246,205,155
246,205,155
246,205,154
245,205,154
245,205,155
246,206,155
246,206,155
247,207,157
246,208,156
245,209,157
246,211,158
246,211,160
247,211,162
247,211,164
237,196,140
235,200,135
236,201,135
237,202,137
238,203,137
238,202,137
238,203,138
239,204,139
240,204,140
240,205,141
240,205,141
241,206,142
241,206,143
241,206,143
242,206,146
242,206,147
241,206,146
242,205,146
241,205,147
242,206,152
243,206,153
243,206,153
244,205,153
244,204,150
243,203,150
244,203,150
245,205,154
245,205,155
246,206,153
144,96,91
127,95,91
122,93,89
126,96,94
126,96,96
149,101,94
246,206,155
246,206,157
246,206,157
246,206,156
245,206,155
245,207,155
246,205,156
246,205,156
246,205,155
246,205,156
246,206,156
246,206,155
246,206,156
245,206,155
245,205,155
245,206,155
246,206,155
247,206,156
246,208,157
245,209,160
245,209,161
246,211,161
247,212,160
247,212,162
247,212,163
238,194,143
236,197,140
235,200,136
236,201,135
236,202,137
238,202,137
237,202,137
238,203,138
239,204,139
239,204,140
240,204,140
240,205,141
240,205,141
241,206,142
241,206,142
241,206,142
241,206,142
241,206,143
240,206,142
241,206,146
241,206,146
242,206,146
242,205,149
243,203,150
243,203,150
244,203,150
244,203,150
245,204,154
135,100,95
122,91,96
120,91,96
120,92,96
126,96,91
127,95,91
124,94,99
129,95,98
242,204,146
246,206,156
246,206,155
246,206,156
246,206,155
246,205,156
246,206,155
246,205,155
246,205,156
246,206,156
247,207,156
247,207,157
245,208,155
246,206,155
244,207,155
245,207,156
245,209,159
246,208,162
245,209,161
247,210,164
247,211,165
247,212,163
249,211,167
248,212,165
238,193,142
237,194,142
237,196,142
235,200,136
236,201,136
237,202,137
238,203,137
238,203,138
239,203,139
239,204,139
239,204,139
239,204,140
240,205,141
240,205,141
239,205,141
240,205,141
240,205,141
240,205,141
240,205,141
240,206,142
241,206,142
241,206,142
242,205,146
243,204,149
243,203,150
244,203,150
244,204,151
244,204,151
131,99,96
121,92,94
118,92,89
118,92,89
126,97,92
127,95,91
122,92,95
124,93,94
126,96,99
132,97,100
245,206,154
246,207,156
246,206,157
246,206,156
247,206,156
246,206,156
246,206,155
246,207,156
246,208,157
247,207,158
246,208,156
247,208,158
247,208,159
246,209,163
247,210,165
246,210,164
246,210,162
247,211,167
247,211,165
248,212,168
250,211,169
251,211,169
239,193,142
237,194,142
237,195,142
236,197,140
235,200,135
235,201,135
236,202,136
238,203,138
238,203,138
239,203,139
239,204,139
239,204,140
239,205,140
240,205,141
239,204,140
239,204,140
239,204,140
239,205,141
240,205,141
240,205,141
240,206,142
241,206,142
241,206,143
242,205,147
243,204,150
244,204,152
244,204,153
244,204,152
129,95,100
119,93,94
118,92,91
118,90,95
126,97,97
127,94,99
115,94,97
116,94,91
125,89,92
127,96,102
127,97,98
152,102,98
247,207,157
247,207,156
247,207,157
247,206,157
246,207,158
246,209,161
247,209,164
246,210,161
248,211,164
248,210,166
249,211,168
250,211,170
249,211,169
247,210,166
247,210,166
247,211,166
248,212,167
248,212,169
251,212,168
252,211,170
238,192,141
237,194,141
237,195,141
237,195,143
237,195,142
235,200,135
235,200,135
237,202,137
237,203,137
238,203,138
238,203,138
239,204,140
239,204,140
240,205,141
239,204,140
240,204,140
239,204,140
239,204,140
240,205,140
240,205,141
240,205,141
241,205,142
241,206,143
243,204,148
243,204,149
243,204,150
244,203,150
244,204,151
128,96,102
120,92,96
120,93,93
120,92,98
125,96,102
126,95,100
115,92,97
112,86,92
121,90,91
147,104,91
127,99,92
126,97,93
130,98,95
162,108,106
248,209,159
246,209,158
246,209,165
247,210,166
248,211,169
250,211,170
252,211,171
251,211,171
252,212,172
253,212,173
252,211,172
249,212,169
249,211,170
247,211,169
249,212,168
249,211,169
250,211,168
250,212,170
238,191,140
237,193,141
237,194,142
237,195,143
237,195,143
237,197,139
236,199,138
236,200,136
238,202,137
238,203,138
238,203,138
238,203,139
239,204,140
239,204,139
239,204,140
240,204,140
240,204,140
239,205,140
240,205,141
240,205,141
241,206,142
241,206,142
242,204,145
242,204,147
243,203,147
243,203,146
243,203,146
243,203,147
129,97,104
121,93,98
119,93,95
119,93,98
122,97,102
124,98,104
119,99,104
118,98,102
115,91,88
116,91,90
121,86,90
119,87,92
126,99,94
124,100,94
247,210,160
246,210,164
247,210,166
248,211,169
252,211,171
253,212,172
253,212,173
253,212,172
253,212,173
253,212,173
253,213,174
253,212,172
251,211,171
249,211,169
249,211,169
249,211,170
249,212,169
247,212,168
238,192,141
238,192,141
238,193,142
237,194,142
237,195,143
237,195,144
237,198,137
236,199,136
238,201,136
238,203,138
238,203,138
238,203,138
239,203,138
239,203,138
239,204,139
239,204,140
239,204,140
239,204,140
240,205,141
241,206,142
241,206,143
241,206,142
241,205,143
242,203,144
242,204,146
244,202,143
244,201,143
243,201,144
125,99,103
120,95,100
117,95,99
118,93,98
121,100,104
122,102,106
119,100,105
120,101,105
118,98,102
118,98,102
114,96,99
113,89,94
120,95,99
122,99,102
246,210,164
246,209,166
247,210,166
248,211,168
252,211,172
253,212,173
252,212,172
252,212,172
253,212,173
253,212,173
253,212,173
253,212,173
252,212,172
249,211,169
249,211,169
248,212,169
247,212,169
247,211,168
238,192,141
238,192,141
238,193,142
239,194,142
238,195,141
238,195,140
236,198,137
237,200,136
238,201,137
239,202,138
239,203,139
239,203,138
238,203,138
239,203,139
239,204,139
239,204,140
239,203,139
239,204,139
240,205,141
240,206,142
240,205,141
242,203,140
241,204,141
243,201,140
244,201,139
244,201,139
242,202,140
233,190,134
120,96,99
120,95,100
117,96,101
116,95,99
119,99,104
121,101,105
121,101,105
121,101,106
118,99,103
119,100,104
118,99,103
118,98,102
117,98,103
122,100,102
246,209,165
245,208,165
245,208,165
247,210,167
248,211,169
249,211,169
249,211,169
248,211,169
248,211,170
249,211,170
250,211,170
252,211,172
250,211,170
249,212,170
247,211,168
247,211,167
247,210,167
247,210,167
239,192,141
239,193,142
239,195,140
236,193,137
239,195,136
239,196,137
238,198,136
239,200,137
239,200,136
238,199,135
133,96,69
110,89,63
127,100,82
126,98,84
238,203,138
239,203,138
238,203,137
238,203,138
239,204,140
240,205,140
240,204,140
241,203,139
241,202,139
243,201,140
242,198,136
116,130,97
140,124,95
139,128,98
108,89,95
120,96,100
120,96,101
116,95,100
120,101,105
123,103,107
121,102,106
121,101,106
119,100,103
121,101,105
118,99,102
119,99,103
121,101,105
121,102,103
244,208,161
244,207,163
244,206,163
245,208,164
246,209,165
247,210,167
247,211,167
247,210,167
247,210,166
247,211,167
248,211,168
248,211,168
247,211,168
248,211,169
247,211,167
246,209,166
246,209,165
246,209,165
239,192,141
238,193,141
153,153,145
151,151,143
144,146,144
141,146,145
159,148,146
183,163,136
161,152,121
132,103,74
101,81,59
100,79,59
116,102,82
107,94,75
105,94,75
111,93,73
147,104,92
240,201,137
240,202,139
241,202,138
240,201,139
241,198,138
148,126,101
131,124,94
1,115,72
0,108,67
1,108,69
2,119,76
76,100,82
5,104,75
113,103,102
117,97,101
120,101,105
123,103,107
121,101,106
122,102,106
119,99,104
120,101,105
120,101,105
119,100,104
122,102,107
123,102,104
243,206,161
243,205,161
242,206,161
243,206,162
244,207,163
245,208,164
246,209,165
246,209,166
246,209,165
246,209,166
247,210,166
246,209,165
246,208,165
246,209,166
246,209,166
245,208,165
244,207,164
244,207,163
165,155,144
152,151,149
150,151,151
152,153,145
135,145,144
137,144,147
138,145,148
137,148,150
144,151,150
147,154,152
108,82,66
94,70,49
108,95,75
102,91,70
102,90,70
101,90,69
105,88,68
107,85,64
137,117,88
147,128,101
129,122,94
132,120,96
128,128,96
0,97,52
1,84,38
0,90,43
0,89,46
1,90,48
0,102,59
0,108,66
0,106,68
3,111,81
120,104,106
123,103,107
123,103,107
123,104,108
120,101,105
121,102,105
120,101,105
120,101,105
121,102,106
121,102,104
242,206,160
241,204,160
241,204,160
242,205,161
243,206,162
244,207,163
244,207,164
245,208,164
246,208,165
245,208,164
245,208,165
244,207,163
244,207,164
244,207,164
243,207,162
243,207,162
243,206,162
243,206,162
151,152,147
152,152,151
151,151,147
148,144,98
135,145,148
139,147,146
139,148,150
140,149,150
143,152,151
146,154,153
148,157,156
149,157,152
149,149,118
98,86,66
98,85,64
105,92,72
134,120,92
138,124,95
139,126,95
2,113,77
1,95,57
43,120,88
1,114,73
0,84,41
1,77,35
1,76,33
1,81,41
1,80,36
0,83,38
0,81,41
0,87,48
0,91,52
80,109,97
124,104,109
122,103,107
124,104,108
122,103,107
122,103,106
121,103,105
120,100,104
122,102,106
121,101,105
242,205,157
241,203,158
241,204,159
241,205,160
243,206,162
244,207,162
244,206,163
245,208,164
245,208,165
245,208,164
244,207,163
243,206,162
243,206,162
243,206,162
243,206,162
243,206,160
242,205,161
243,206,157
151,153,144
102,77,51
132,107,70
141,140,41
139,148,149
140,149,148
142,150,154
144,155,155
146,155,154
147,155,154
149,155,154
147,148,140
156,153,141
139,122,94
136,119,90
139,122,93
138,122,91
138,124,94
132,123,88
1,91,49
0,87,47
0,92,53
0,103,61
1,89,47
2,83,41
1,86,49
1,103,69
1,102,77
1,69,23
1,77,41
1,80,42
0,78,40
28,106,77
123,105,108
120,103,106
122,103,108
123,103,107
124,104,108
124,105,108
120,100,105
121,102,106
121,102,106
242,203,152
240,202,156
241,203,157
241,204,159
242,205,160
242,205,161
243,206,162
243,206,162
244,207,163
245,208,164
244,207,163
243,206,162
242,206,161
242,205,161
242,205,160
242,205,160
242,204,159
241,204,158
141,126,95
158,144,58
144,133,86
123,104,88
110,93,97
137,152,150
141,156,157
146,159,165
141,142,139
146,147,138
148,149,137
130,114,86
133,117,89
133,117,88
137,120,90
137,121,92
138,121,91
136,122,91
130,121,86
1,87,38
1,78,34
1,88,51
1,86,48
48,116,80
57,111,91
7,97,64
1,90,53
1,84,42
1,81,42
12,92,53
1,88,47
0,88,49
1,97,60
121,108,111
123,105,109
121,104,108
120,103,107
123,104,108
124,105,108
120,103,106
123,104,108
121,102,106
240,200,148
239,201,149
240,202,154
240,203,156
241,204,159
241,205,160
243,206,162
243,206,162
243,206,162
243,206,162
243,206,162
243,206,162
243,206,161
241,204,160
241,204,158
241,204,158
241,203,157
240,203,156
131,116,96
120,104,94
120,104,103
120,106,108
105,94,96
107,91,95
97,79,81
131,130,129
138,141,132
144,145,136
150,148,138
134,116,86
131,116,90
135,120,91
136,121,91
137,119,90
136,122,94
142,126,100
149,144,120
2,82,37
2,78,40
3,81,48
1,82,46
1,91,25
32,89,45
3,81,43
37,93,60
1,67,32
1,90,46
2,90,52
1,98,52
0,95,53
2,96,62
123,107,110
120,109,111
119,107,110
118,104,107
121,104,108
120,103,107
119,104,107
123,104,108
121,103,107
239,200,150
237,199,152
238,201,148
240,201,153
240,202,157
241,204,160
242,205,161
242,205,160
242,205,161
242,205,161
242,205,161
242,205,161
241,204,160
241,204,159
241,204,159
240,203,159
240,204,156
241,205,147
120,107,99
121,108,102
124,107,103
122,106,105
102,92,94
98,88,90
91,76,79
131,131,131
139,141,134
147,148,140
147,149,138
131,115,86
134,116,88
134,117,90
141,125,99
158,157,149
163,158,148
162,158,149
162,160,150
43,103,67
3,82,44
17,80,48
24,86,48
1,67,1
23,76,15
38,64,27
0,85,44
1,92,47
1,89,44
2,86,43
1,83,46
0,90,53
2,103,66
120,109,110
119,109,110
119,108,111
118,107,109
121,106,109
122,104,108
121,102,106
123,103,108
122,104,107
238,199,149
237,198,152
237,198,152
238,200,149
240,201,154
240,202,157
241,204,159
241,204,159
241,204,159
241,204,159
241,205,159
241,205,160
241,204,159
241,204,159
241,205,159
241,204,159
240,205,149
240,204,150
121,108,100
121,110,106
107,89,74
111,101,94
98,88,91
93,82,84
87,76,78
131,131,131
141,143,138
149,150,143
147,148,136
143,131,112
161,157,149
159,158,149
161,157,148
158,156,147
159,160,150
162,157,149
74,152,116
67,130,84
1,76,35
19,91,54
1,99,57
1,78,30
12,76,19
116,113,47
1,89,34
0,78,31
1,87,44
23,89,52
19,91,56
3,94,60
117,108,110
120,110,112
119,109,111
119,109,111
118,108,110
122,106,110
121,104,108
119,104,107
123,104,108
121,105,109
239,197,150
238,196,151
236,197,151
238,198,152
240,201,150
240,201,156
240,202,156
241,203,157
241,204,159
241,204,159
241,204,160
241,203,159
241,204,159
241,204,159
241,204,155
240,203,150
240,203,149
239,203,146
111,93,67
114,101,53
129,113,76
118,106,95
96,86,88
91,80,82
86,73,75
133,133,133
143,143,140
153,153,148
159,160,151
160,158,150
162,157,149
161,156,148
161,155,147
159,155,146
159,158,147
1,117,73
0,84,40
1,83,34
4,91,48
85,118,73
8,82,31
4,51,1
16,64,4
26,92,24
0,80,19
1,86,38
1,85,39
75,97,80
103,106,105
72,101,99
119,108,111
120,109,111
118,108,110
120,109,112
119,108,111
121,107,110
120,105,108
118,106,109
123,106,109
121,106,109
240,194,150
238,194,151
237,197,151
237,198,152
239,200,149
239,202,150
240,202,156
240,202,157
241,204,159
241,204,159
241,204,159
242,203,158
241,203,158
241,203,157
239,203,145
239,203,143
238,202,146
237,202,142
118,105,88
126,112,90
122,111,113
119,108,110
93,82,84
88,78,80
86,71,75
104,92,94
108,96,99
117,104,108
161,161,152
162,158,150
162,157,149
142,147,139
157,155,144
68,43,36
133,140,84
1,87,41
0,87,43
0,88,41
1,86,42
122,126,90
54,88,38
35,71,24
12,48,2
3,59,1
6,58,1
1,98,52
1,101,53
60,104,86
26,101,70
113,105,106
120,111,113
121,110,113
120,109,111
122,111,113
119,109,111
120,109,112
120,106,111
119,108,112
122,106,110
119,107,110
240,196,151
236,196,151
236,197,150
237,196,151
237,198,153
238,201,148
240,202,154
240,202,156
241,203,157
241,202,158
241,203,158
240,203,158
240,203,157
240,202,152
238,203,141
238,202,143
237,201,140
236,201,138
120,110,109
120,111,112
124,113,113
120,108,109
91,80,83
87,75,77
86,72,76
98,86,94
107,97,99
110,101,102
130,102,65
134,124,106
168,136,57
99,121,66
11,96,54
9,87,49
150,149,116
1,83,36
0,72,22
0,73,28
1,76,41
22,115,85
1,68,26
9,49,2
18,42,1
34,73,42
7,86,41
1,91,50
0,87,46
1,96,49
1,68,8
96,106,98
12,100,60
96,113,111
122,111,114
122,112,114
120,110,112
121,110,112
120,108,114
119,108,110
123,108,111
120,108,112
239,197,150
236,197,150
236,196,150
237,196,151
236,197,151
238,200,149
239,200,148
239,201,150
239,201,153
239,202,149
239,202,148
240,201,150
240,201,147
238,201,140
238,200,137
236,199,140
236,199,140
236,199,137
123,114,109
122,111,113
126,116,112
120,107,104
89,79,81
85,71,74
86,74,76
99,88,92
106,96,100
115,103,100
170,139,67
157,147,106
171,141,76
1,108,57
0,93,48
0,92,43
1,119,70
1,91,39
0,82,34
0,66,23
0,73,40
1,102,68
1,76,32
17,56,12
20,57,18
9,59,17
1,88,40
1,84,39
0,81,39
0,89,44
1,88,39
1,85,34
1,67,2
10,83,8
99,112,107
3,108,75
120,110,113
122,111,113
121,111,112
120,109,112
123,108,111
121,109,111
237,198,149
237,195,150
237,194,150
237,195,150
236,197,150
237,198,152
238,198,152
239,197,152
238,199,150
239,199,150
238,199,150
240,198,145
238,198,139
238,197,138
239,194,142
237,195,142
237,194,143
237,194,142
116,106,97
116,112,97
103,90,68
108,94,83
88,78,80
84,70,73
86,76,78
98,87,96
106,97,99
112,101,102
167,144,107
158,154,145
162,165,152
7,94,47
0,74,25
0,78,27
0,84,33
0,96,50
1,94,47
1,79,38
0,66,24
1,106,61
1,75,31
10,55,4
17,53,12
3,56,1
0,73,15
0,72,21
0,75,23
0,75,27
0,88,42
1,92,43
1,95,46
1,69,4
0,97,53
0,98,57
114,113,113
121,111,113
121,110,113
119,109,110
122,109,112
120,109,111
239,195,150
239,193,150
240,192,150
239,193,150
238,194,151
238,195,152
239,196,151
239,194,151
238,195,152
238,196,150
237,198,146
240,195,141
239,194,142
240,194,143
239,193,142
237,194,142
237,193,141
238,193,142
118,111,86
121,111,105
139,124,92
117,108,94
88,78,80
84,71,74
86,75,77
98,88,100
108,97,100
158,160,152
168,164,155
157,158,152
163,166,156
26,101,49
0,67,12
1,65,11
0,73,22
0,84,35
0,74,24
0,82,39
1,106,65
0,94,53
1,100,60
16,69,9
1,81,41
10,57,1
1,59,8
0,62,10
0,58,2
1,73,24
0,79,28
0,89,40
0,72,24
0,80,34
0,79,38
1,86,46
1,106,70
67,118,111
122,110,113
119,109,111
121,110,113
120,109,112
239,192,150
239,191,149
239,192,149
239,192,149
239,193,150
239,192,149
240,192,150
240,193,150
239,193,150
240,192,150
239,193,144
240,193,142
239,193,142
239,193,142
238,193,142
239,193,142
238,193,142
238,193,142
122,113,108
121,109,110
125,116,114
120,110,111
89,78,81
83,71,74
87,77,78
96,91,99
107,98,99
162,162,158
167,169,159
159,162,154
165,168,158
58,107,60
1,80,26
0,74,17
0,64,13
1,80,37
1,107,70
0,115,77
1,104,62
1,89,49
1,88,48
1,94,50
1,70,8
2,48,1
10,20,0
0,67,9
0,69,11
0,66,7
1,68,14
0,67,20
0,72,25
0,80,38
1,75,32
0,84,42
0,90,53
1,96,59
116,113,101
119,108,111
122,110,113
120,109,111
239,190,148
239,190,148
239,190,148
239,191,148
239,191,149
240,191,149
240,191,149
239,191,148
239,191,149
239,191,145
239,192,141
239,192,141
237,192,141
238,192,141
239,193,142
239,194,142
238,193,142
238,193,142
149,158,154
152,161,158
151,160,159
147,158,156
94,83,86
86,72,74
87,77,79
95,92,99
102,98,103
113,105,112
146,136,82
141,119,110
167,136,66
77,109,53
1,80,24
0,57,2
0,60,6
0,94,48
0,86,40
0,89,48
0,89,48
0,85,41
0,75,33
0,93,51
3,68,2
1,59,1
4,50,1
1,52,1
1,50,1
1,61,2
0,76,22
0,67,14
0,58,1
0,74,27
0,77,37
1,89,49
0,83,42
1,80,46
31,101,66
120,107,114
122,110,112
120,108,111
238,190,144
239,189,147
238,189,147
238,191,148
238,190,146
238,190,144
238,191,142
239,192,140
238,192,140
239,192,140
239,192,140
239,192,140
239,192,141
239,193,142
238,193,142
239,193,142
239,193,142
238,193,142
77,75,92
128,130,142
147,159,158
150,163,161
150,162,160
151,162,158
89,78,80
96,92,101
101,98,106
112,104,100
188,168,93
153,153,118
168,141,75
8,99,48
0,61,6
1,67,15
1,68,23
0,87,43
0,69,17
0,71,30
1,78,36
1,96,57
0,82,40
0,82,37
1,83,23
3,50,0
1,69,11
2,29,0
0,39,0
1,38,1
1,78,30
1,66,16
0,43,0
0,55,1
0,84,42
0,78,40
0,83,45
0,82,44
97,109,105
118,107,110
120,108,110
118,107,110
239,192,144
238,189,146
190,159,141
107,85,70
107,86,66
106,86,69
106,86,72
110,88,71
108,86,71
109,88,68
111,90,72
155,116,99
233,190,140
239,192,142
238,193,141
239,192,140
237,192,138
227,189,131
50,68,86
48,68,86
48,68,87
40,76,98
43,72,91
54,74,96
84,75,92
98,94,102
102,100,108
142,135,121
163,165,132
154,159,150
161,169,153
1,87,43
0,61,7
20,74,42
109,127,114
0,93,53
1,80,33
0,87,47
0,93,50
0,68,21
0,82,37
1,59,10
1,77,49
2,70,20
0,78,34
0,76,30
1,70,17
2,33,1
1,59,11
0,81,32
1,36,1
0,56,2
0,63,11
0,68,26
0,77,40
0,90,54
1,96,65
117,107,108
121,106,110
118,106,109
150,117,104
104,78,70
104,80,70
104,82,66
105,85,65
104,86,66
105,87,67
106,88,67
107,87,67
108,87,67
109,88,69
108,88,69
105,89,73
107,87,90
107,87,92
108,88,92
107,87,91
109,87,92
99,119,125
81,113,125
53,102,114
2,105,113
1,102,115
95,107,113
85,76,88
98,92,104
104,100,110
164,166,159
165,167,157
1,104,65
2,93,56
1,83,36
1,52,1
17,79,44
28,108,67
0,84,38
1,76,27
1,74,29
0,73,20
1,64,11
1,57,7
0,49,1
1,72,33
1,74,26
1,69,16
0,87,43
0,83,35
3,47,4
1,40,5
1,41,3
3,61,24
1,58,13
0,71,23
1,74,31
1,66,21
0,83,48
0,99,64
117,106,108
122,104,108
117,104,107
242,193,134
103,78,69
103,81,63
103,82,62
102,85,65
101,87,66
103,85,67
103,86,69
106,85,70
105,86,67
110,88,87
110,91,93
113,92,93
102,83,86
104,85,89
105,85,90
104,84,89
125,138,142
35,109,128
11,98,115
1,97,104
0,99,107
68,124,130
124,137,141
88,82,84
97,94,104
103,101,109
166,169,163
165,168,159
1,86,46
1,80,41
0,64,12
0,48,1
0,93,55
0,83,36
0,48,1
0,61,3
0,68,9
0,59,4
1,46,1
1,67,21
0,55,2
1,56,17
76,70,6
1,60,1
0,60,2
0,61,4
5,40,1
1,42,1
2,44,5
4,61,34
0,67,27
1,63,22
1,70,34
1,65,23
0,71,35
1,90,54
111,104,106
120,103,106
116,103,105
241,198,145
103,79,74
106,86,89
106,88,92
112,92,96
110,92,97
110,92,96
111,92,96
131,141,142
112,96,99
115,97,102
113,129,128
125,144,147
128,147,150
128,147,148
138,141,141
116,132,129
106,91,95
0,95,112
1,99,110
1,97,103
1,94,101
38,119,125
143,155,154
88,83,89
96,94,104
55,96,131
27,96,149
2,87,123
0,76,39
0,62,7
0,66,14
1,67,19
0,89,51
1,64,6
1,45,1
1,52,1
1,46,1
0,48,1
1,36,1
1,57,9
1,67,16
1,54,186
77,72,2
1,35,1
1,45,1
1,61,4
5,63,4
10,46,2
3,53,4
14,66,30
2,59,24
4,44,15
21,65,47
1,71,36
0,64,22
0,81,44
1,102,73
115,100,104
114,100,103
126,115,117
111,96,108
136,144,144
142,147,149
145,148,151
147,148,150
145,147,150
141,147,147
143,149,149
143,147,148
123,143,149
34,117,143
71,138,140
60,140,141
105,147,146
92,134,138
109,133,138
115,120,121
1,90,94
1,88,96
1,100,105
1,98,102
8,104,108
151,161,159
86,84,93
68,93,115
0,85,121
0,83,119
0,82,136
0,59,11
1,49,2
0,57,10
0,60,13
0,77,34
0,58,1
1,40,1
0,40,1
1,42,1
1,44,1
0,42,1
1,32,1
3,39,13
0,49,187
84,89,131
1,56,200
1,54,198
1,44,1
1,67,7
1,81,42
1,70,24
11,63,34
3,78,49
1,75,37
7,81,54
1,65,29
0,65,26
0,73,37
0,88,56
139,148,148
143,152,153
143,149,153
144,149,152
145,150,152
147,150,151
145,150,153
142,148,151
147,150,153
148,149,155
148,151,156
151,152,157
139,154,160
0,109,109
1,118,122
1,128,138
125,158,160
1,118,117
1,120,119
1,125,131
1,90,95
0,79,89
1,85,93
19,103,113
99,104,112
104,103,112
83,86,96
1,77,97
0,73,80
0,81,119
0,72,99
1,63,63
1,25,1
0,33,2
1,41,5
0,70,17
0,68,11
1,55,1
0,50,1
1,35,1
1,58,7
1,61,27
1,48,25
1,53,193
0,50,188
34,61,158
1,53,194
1,55,199
1,50,3
1,66,13
0,84,40
0,85,44
1,71,35
7,30,4
1,58,17
1,57,16
2,79,55
1,66,25
1,68,30
0,80,46
2,111,78
148,155,156
149,154,157
149,153,158
148,154,158
148,153,158
147,152,157
145,152,155
149,151,156
149,152,155
151,151,157
150,152,154
134,153,157
0,119,118
0,116,116
1,123,124
1,126,127
0,96,86
0,102,90
1,104,99
1,82,88
0,87,96
1,80,88
33,95,102
57,100,113
56,97,112
57,88,105
0,90,98
0,75,85
0,65,86
0,58,74
0,77,115
1,82,121
0,85,122
0,51,22
1,63,3
0,63,6
0,76,24
1,48,1
1,24,1
2,29,1
1,43,12
5,27,13
0,53,196
1,44,178
23,59,171
15,22,4
3,27,14
0,58,143
1,76,30
1,74,27
0,82,39
1,94,53
2,39,1
5,18,1
12,36,9
18,74,56
2,76,42
1,79,44
0,69,29
1,96,62
145,153,154
140,152,153
138,141,145
132,130,135
138,107,104
117,106,93
115,100,87
109,104,94
108,104,92
107,96,82
94,96,84
28,109,103
